game_id,campeon,frases,resultado
1298304490#participant3,Malphite,"Destructor de torretas, Ingankeable, KDA alto, Rotación excelente, Sobreviviente, Jugador seguro, Selección extraña, Hace split push, Lentos para finalizar, Sin centinelas de control",1
1298304490#participant4,Jinx,"Jugador agresivo, Mucho daño con Jinx, Destructor de torretas temprano, Buen farmeador, Alta participación en muertes, Rotación excelente, Buena visión, Lentos para finalizar, Sin centinelas de control",1
1298304490#participant5,Thresh,"Destructor de torretas temprano, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Lentos para finalizar, Carril vulnerable",1
1298304490#participant6,Yasuo,"Destructor de torretas, Selección extraña, Hace split push, Muere en ganks, Entra a torre y muere, Carril vulnerable",0
1298304490#participant7,Jarvan IV,"Ladrón épico, Buena visión",0
1298304490#participant8,Azir,"Jugador agresivo, Destructor de torretas, Buen farmeador, Rotación excelente, Sobreviviente, Baja participación en muertes",0
1298304490#participant9,Kai'Sa,"Jugador agresivo, Mucho daño con Kai'Sa, Buen farmeador, Buena visión, Dejó de farmear",0
1298304490#participant10,Yuumi,"Destructor de torretas, Ladrón épico, Buena visión, Nivel 6 tardío",0
1298292495#participant1,Garen,"Jugador agresivo, Mucho daño con Garen, Destructor de torretas, Ingankeable, Buen duelista, Destructor de torretas temprano, Buen farmeador, Alta participación en muertes, Buena visión, Hace split push, Lentos para finalizar",1
1298292495#participant2,Lee Sin,"Jungla agresivo, Buen farmeador, Sobreviviente, Buena visión, Lentos para finalizar",1
1298292495#participant3,Orianna,"Buena visión, Dejó de farmear, Lentos para finalizar, Jugador pasivo",1
1298292495#participant4,Jinx,"Mucho daño con Jinx, Ingankeable, Buen farmeador, Buena visión, Lentos para finalizar, Jugador pasivo",1
1298292495#participant5,Leona,"Buena visión, Lentos para finalizar",1
1298292495#participant6,Viktor,"Mucho daño con Viktor, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Torretas ignoradas, Jugador pasivo",0
1298292495#participant7,Rengar,"Buena visión, Dejó de farmear",0
1298292495#participant8,Irelia,"Buen farmeador, Mal duelista, Sin centinelas de control, Nivel 6 tardío, Carril vulnerable",0
1298292495#participant9,Kai'Sa,"Jugador agresivo, Ingankeable, Jugador seguro, Dejó de farmear, Torretas ignoradas",0
1298292495#participant10,Nautilus,"Ingankeable, Buena visión, Torretas ignoradas",0
1298568186#participant1,Mordekaiser,"Buen farmeador, Buena visión, Jugador seguro, Dejó de farmear, Torretas ignoradas",0
1298568186#participant2,Rengar,"Jungla agresivo, Mucho daño con Rengar, Buen duelista, Buena visión, Dejó de farmear, Castigos malos",0
1298568186#participant3,Galio,"Ingankeable, Rotación excelente, Buena visión, Jugador seguro, Dejó de farmear, Poco daño con Galio, Baja participación en muertes",0
1298568186#participant4,Ezreal,"Jugador agresivo, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Invencible, Jugador seguro, Sin centinelas de control",0
1298568186#participant5,Annie,"Ingankeable, Selección extraña, Torretas ignoradas",0
1298568186#participant6,Shen,"Buen uso del barón, Destructor de torretas, Buena visión, Dejó de farmear, Jugador pasivo",1
1298568186#participant7,Udyr,"Buen uso del barón, KDA alto, Alta participación en muertes, Ladrón épico, Sobreviviente, Buena visión, Jungla pasivo",1
1298568186#participant8,Viktor,"Buen uso del barón, Mucho daño con Viktor, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Jugador seguro, Hace split push, Sin centinelas de control, Jugador pasivo, Mala visión",1
1298568186#participant9,Varus,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, Buena visión, Dejó de farmear, Carril vulnerable",1
1298568186#participant10,Alistar,"Buen uso del barón, Ingankeable, Buena visión",1
1298545899#participant1,Shen,"Buen uso del barón, Destructor de torretas, Buen farmeador, Hace split push, Dejó de farmear, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",1
1298545899#participant2,Fiddlesticks,"Jungla agresivo, Buen uso del barón, Destructor de torretas temprano, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Ávaro",1
1298545899#participant3,Viktor,"Jugador agresivo, Buen uso del barón, Mucho daño con Viktor, Destructor de torretas, Ingankeable, Buen duelista, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Sin centinelas de control",1
1298545899#participant4,Ezreal,"Buen uso del barón, Buen farmeador, KDA alto, Buena visión, Jugador seguro",1
1298545899#participant5,Nautilus,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Jugador seguro",1
1298545899#participant6,K'Sante,"Ingankeable, Buen farmeador, Alta participación en muertes, Buena visión, Jugador seguro",0
1298545899#participant7,Kha'Zix,"Alta participación en muertes, Buena visión, Jungla pasivo",0
1298545899#participant8,Lissandra,"Buen farmeador, Buena visión, Poco daño con Lissandra, Baja participación en muertes, Jugador pasivo",0
1298545899#participant9,Veigar,"Jugador seguro, Selección extraña, Sin centinelas de control, Jugador pasivo",0
1298545899#participant10,Sion,"Selección extraña, Torretas ignoradas, Muere en ganks",0
1298496538#participant1,Sett,"Ingankeable, Buen farmeador, Sobreviviente, Jugador seguro, Torretas ignoradas, Jugador pasivo",0
1298496538#participant2,Lee Sin,"Alta participación en muertes, Buena visión, Malos ganks, Poco daño con Lee Sin, Jungla pasivo",0
1298496538#participant3,LeBlanc,"Dejó de farmear, Poco daño con LeBlanc, Torretas ignoradas, Muere en ganks, Malo para farmear, Sin centinelas de control, Baja participación en muertes, Nivel 6 tardío, Jugador pasivo, Mala visión, Carril vulnerable",0
1298496538#participant4,Kai'Sa,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Jugador seguro, Poco daño con Kai'Sa, Sin centinelas de control, Jugador pasivo",0
1298496538#participant5,Lulu,Alta participación en muertes,0
1298496538#participant6,Garen,"Ingankeable, Sobreviviente, Sin centinelas de control, Jugador pasivo",1
1298496538#participant7,Kha'Zix,"Jungla agresivo, Destructor de torretas, Destructor de torretas temprano, KDA alto, Alta participación en muertes, Buena visión",1
1298496538#participant8,Azir,"Jugador agresivo, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Invencible, Buena visión, Jugador seguro",1
1298496538#participant9,Kog'Maw,"Jugador agresivo, Buen farmeador, Buena visión, Jugador seguro, Poco daño con Kog'Maw, Baja participación en muertes",1
1298496538#participant10,Nautilus,Buena visión,1
1298599745#participant1,Jayce,"Destructor de torretas, Ingankeable, Buen farmeador, Hace split push, Mal duelista, Baja participación en muertes, Jugador pasivo, Carril vulnerable",1
1298599745#participant2,Amumu,"Buen farmeador, KDA alto, Buena visión, Poco daño con Amumu, Baja participación en muertes",1
1298599745#participant3,Annie,"Destructor de torretas, Buen farmeador, Rotación excelente, Sin centinelas de control",1
1298599745#participant4,Draven,"Jugador agresivo, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Buena visión",1
1298599745#participant5,Blitzcrank,"Ingankeable, Destructor de torretas temprano, KDA alto, Rotación excelente, Invencible, Jugador seguro",1
1298599745#participant6,Darius,"Jugador agresivo, Ingankeable, Buen duelista, Alta participación en muertes, Jugador seguro, Torretas ignoradas",0
1298599745#participant7,Elise,"Malos ganks, Poco daño con Elise, Sin centinelas de control, Mala visión",0
1298599745#participant8,Ziggs,"Poco daño con Ziggs, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes",0
1298599745#participant9,Jinx,"Ingankeable, Poco daño con Jinx, Torretas ignoradas, Malo para farmear, Baja participación en muertes, Nivel 6 tardío, Jugador pasivo",0
1298599745#participant10,Morgana,"Ingankeable, Torretas ignoradas, Baja participación en muertes, Mala visión",0
1298583970#participant1,Aatrox,"Ingankeable, Buen duelista, Buen farmeador, KDA alto, Ladrón épico, Rotación excelente, Sobreviviente, Buena visión",1
1298583970#participant2,Xin Zhao,"Buena visión, Malo para farmear, Baja participación en muertes, Jungla pasivo",1
1298583970#participant3,Kassadin,"Buen farmeador, Buena visión, Jugador seguro, Jugador pasivo",1
1298583970#participant4,Ezreal,"Destructor de torretas, Ingankeable, Alta participación en muertes, Ladrón épico, Rotación excelente, Sin centinelas de control, Jugador pasivo",1
1298583970#participant5,Annie,"Destructor de torretas, Ingankeable, Rotación excelente, Selección extraña",1
1298583970#participant6,Yone,"Ingankeable, Dejó de farmear, Poco daño con Yone, Baja participación en muertes, Jugador pasivo",0
1298583970#participant7,Maestro Yi,"Malos ganks, Torretas ignoradas, Sin centinelas de control, Castigos malos, Jungla pasivo",0
1298583970#participant8,Fizz,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Torretas ignoradas, Sin centinelas de control",0
1298583970#participant9,Tristana,"Ingankeable, Buen farmeador, KDA alto, Jugador seguro, Poco daño con Tristana, Torretas ignoradas, Sin centinelas de control",0
1298583970#participant10,Karma,Baja participación en muertes,0
1298602109#participant1,Heimerdinger,"Destructor de torretas, Buen farmeador, Sobreviviente, Hace split push, Jugador pasivo",1
1298602109#participant2,Kayn,"Buen farmeador, Buena visión, Dejó de farmear, Jungla pasivo",1
1298602109#participant3,Yasuo,"Mucho daño con Yasuo, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Ávaro",1
1298602109#participant4,Kog'Maw,"Hace split push, Sin centinelas de control, Jugador pasivo",1
1298602109#participant5,Neeko,"Destructor de torretas, Nivel 6 tardío",1
1298602109#participant6,Sion,"Buena visión, Poco daño con Sion, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298602109#participant7,Nocturne,"Jungla agresivo, Alta participación en muertes, Buena visión",0
1298602109#participant8,Aurelion Sol,"Jugador agresivo, Ingankeable, Buen farmeador, Rotación excelente, Mal duelista",0
1298602109#participant9,Sivir,Torretas ignoradas,0
1298602109#participant10,Yuumi,"Ingankeable, Sobreviviente, Jugador seguro, Mala visión",0
1298545921#participant1,Malphite,"Ingankeable, KDA alto, Sobreviviente, Buena visión, Jugador seguro",1
1298545921#participant2,Fiddlesticks,"KDA alto, Invencible, Ávaro, Jungla pasivo",1
1298545921#participant3,Akshan,"Buena visión, Dejó de farmear",1
1298545921#participant4,Jinx,Sin centinelas de control,1
1298545921#participant5,Thresh,"KDA alto, Buena visión",1
1298545921#participant6,Kennen,"Ingankeable, Buena visión, Torretas ignoradas, Sin centinelas de control, Jugador pasivo",0
1298545921#participant7,Rammus,"Jungla agresivo, Sobreviviente, Poco daño con Rammus",0
1298545921#participant8,Yone,"Ingankeable, Poco daño con Yone, Torretas ignoradas, Jugador pasivo",0
1298545921#participant9,Jhin,"Buen farmeador, Alta participación en muertes, Jugador seguro, Torretas ignoradas",0
1298545921#participant10,Ashe,"Ingankeable, Buena visión, Torretas ignoradas, Sin centinelas de control",0
1298563724#participant1,Renekton,"Jugador agresivo, Buen uso del barón, Mucho daño con Renekton, Destructor de torretas, Buen duelista, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Ávaro, Hace split push, Lentos para finalizar",1
1298563724#participant2,Blitzcrank,"Jungla agresivo, Buen uso del barón, KDA alto, Sobreviviente, Selección extraña, Ávaro, Lentos para finalizar",1
1298563724#participant3,Rumble,"Jugador agresivo, Buen uso del barón, Rotación excelente, Buena visión, Lentos para finalizar",1
1298563724#participant4,Veigar,"Jugador agresivo, Buen uso del barón, Destructor de torretas, KDA alto, Selección extraña, Hace split push, Lentos para finalizar",1
1298563724#participant5,Thresh,"Buen uso del barón, Ingankeable, KDA alto, Rotación excelente, Buena visión, Jugador seguro, Lentos para finalizar",1
1298563724#participant6,Sett,"Jugador agresivo, Rotación excelente, Buena visión, Torretas ignoradas, Mal duelista, Sin centinelas de control, Carril vulnerable",0
1298563724#participant7,Amumu,"Alta participación en muertes, Malos ganks, Dejó de farmear, Torretas ignoradas, Sin centinelas de control, Jungla pasivo",0
1298563724#participant8,Orianna,"Jugador agresivo, Alta participación en muertes, Rotación excelente, Torretas ignoradas, Mala visión",0
1298563724#participant9,Zeri,"Dejó de farmear, Muere en ganks, Mala visión, Carril vulnerable",0
1298563724#participant10,Morgana,"Ingankeable, Rotación excelente, Buena visión, Torretas ignoradas",0
1298581455#participant1,Kayle,"Buen uso del barón, Mucho daño con Kayle, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Jugador seguro, Hace split push, Dejó de farmear, Sin centinelas de control, Jugador pasivo",1
1298581455#participant2,Warwick,"Jungla agresivo, Buen uso del barón, Alta participación en muertes, Buena visión, Malos ganks",1
1298581455#participant3,Diana,"Buen uso del barón, Buen farmeador, Buena visión, Poco daño con Diana, Jugador pasivo",1
1298581455#participant4,Kog'Maw,"Buen uso del barón, Ingankeable, Sin centinelas de control, Jugador pasivo",1
1298581455#participant5,Milio,Buen uso del barón,1
1298581455#participant6,Nasus,"Mucho daño con Nasus, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Dejó de farmear, Sin centinelas de control, Jugador pasivo",0
1298581455#participant7,Maestro Yi,"Malos ganks, Torretas ignoradas, Sin centinelas de control",0
1298581455#participant8,Fizz,"Ingankeable, Rotación excelente, Buena visión, Jugador seguro, Poco daño con Fizz, Baja participación en muertes",0
1298581455#participant9,Jinx,"Buen farmeador, Buena visión, Jugador seguro, Baja participación en muertes",0
1298581455#participant10,Lulu,"Ingankeable, KDA alto",0
1298593699#participant1,Cho'Gath,"Jugador agresivo, Mucho daño con Cho'Gath, Destructor de torretas, Ingankeable, Buen farmeador, Alta participación en muertes, Sin centinelas de control",0
1298593699#participant2,Rammus,"Jungla agresivo, Dejó de farmear, Malo para farmear",0
1298593699#participant3,Lissandra,"Jugador agresivo, Rotación excelente, Dejó de farmear, Poco daño con Lissandra, Torretas ignoradas, Malo para farmear, Sin centinelas de control, Baja participación en muertes, Mala visión",0
